address,valid_mints,overflow_zec,zero_holder
t1Mp7wUXdKHpFoYnTyqumwpAjzi3qXQgoiS,1,0,true
t1dhSoHhFvkLB5GG11gL5cEZDwrGe6qi6zv,1,0,false
t1gNfHuGMDS7ndhnS1njcNJbQzSpxoLoDCj,1,0,true
t1bm2K4t3mXVNzLdzGb6hWodfPDvne2n6wK,1,0,false
t1bXompvLvMfmwT82kW4AaBdJkE5BxhpjTD,1,0,true
t1XaiavqJSzdzKniUWiqEycavfr5ZzSNfjK,1,0,true
t1MCGCe5Gx7L56PtYTZ6iw43DPMpCNGc9LJ,1,0,true
t1R3HxhgSVfBVTNe3zJhLuR18rMjwjZ4qVg,1,0,false
t1Rr3Qd69eC4s4EuaWThVaMeMsfy5akzh8Y,1,0,true
t1bkoNhBVPbiH4hSQ9exFwf3n6aMqJCTj5S,1,0,false
t1g7jRpYLUF6ZW67RDoVr7sTcAmMu7iLzjn,1,0,true
t1ZyCRidmvLCt1PrrxWD7csFe696b1FPXU1,1,0,true
t1TyHXoFVHrBziHfoXNNAHFWV428sa5BrAx,1,0,false
t1fwsAo7XvNgHdb7a2pfLcENaVmMgSTp4vt,1,0,false
t1aE2dLzdvn53AaWquRVqbcbSDktsiv1aYD,1,0,true
t1Uxb7JjaPiBc37euRPNw3wyj33gj3AMZnT,1,0,false
t1WBrgse81LFo419Gd7dyUK4MRJua9QSaVH,1,0,true
t1dZbPdA5Bgy2B16rmFzJKNZUTUUVyWMhSe,1,0,true
t1URW4NtRWBTunw5VzaSJT8Hv8rCsJfnQCC,1,0,true
t1K7jfFedNikQUbPoC8MVj8iJ6tqiDmZoJ2,1,0,false
t1UurBU83LRwSA2EVCqDe45gqPSTvLxxU5j,1,0,false
t1V8qStmadDwLh8vFU5tbLPcb2CZYqDyVYT,1,0,true
t1WUECTyqKZkva4j5ZsEk9SyoPZZGxxmduA,1,0,false
t1gao9Uh4PdYaXBpMM8e9SKfsFgLmQdv77k,1,0,false
t1eYVxMAT7jptDkRbkCpHeJLSoEg3FBpvcc,1,0,true
t1UQKtegmKV8fCiMDjJtStaEDCB9JCiP3qK,1,0,true
t1Vi1RVLDdY2aZaZ1NejTwpSepNGnxs4ZFf,1,0,false
t1PJpgGsyBZyphiyWRmpnwR8FhY8PhZjo13,1,0,false
t1X9htYvQSm7G3U16ou4kg53HoN7CPDivPE,1,0,false
t1Ji5nECLR682CGiBomm2og4EH1dFTejT7H,1,0,false
t1MfPgP887Kays63LPvdDyKp6CRAT9C5C7S,1,0,true
t1WWb3v2wGVmgX7t3mnYrQjh59tHE9fXWQ4,1,0,false
t1dmZAs1W1QmghKqG5qWYTJqZbtrEmRWrw7,1,0,false
t1aRYqiRjhN3y9jdVSfBLFSCKkfNZ5vY7zh,1,0,true
t1NZNdUmEWeyAW4JtozCXZuYmXR67wd1fWs,1,0,false
t1JkdC7ywjJCQYH5By7NTBVb1TdahygNic8,1,0,false
t1JzxXYEyN8PdqsbjZPskASSUkincJL6VVv,1,0,false
t1bhWP1bcZFrC317wyQr3NW2x8XVKKrf281,1,0,false
t1Ndt5S2vmPyxTHJASyNYchSBRppquDWYdX,1,0,true
